,name,distance_meters,category,rating,lat,long,origin
0,Juleps New York Bar & Restaurant,86.32996341196436,American (Traditional),3.5,52.502552,13.308702,"52.503179,13.30795"
0,Saigon Tapas,36.1904695790803,Vietnamese,4.0,52.50301,13.30753,"52.503179,13.30795"
0,Sumo,91.19659903960465,Sushi Bars,4.5,52.50255,13.30767,"52.503179,13.30795"
0,Imbiss 104,100.37476112002413,Food Stands,4.0,52.504051,13.30784,"52.503179,13.30795"
0,alma mia,117.12362758266472,Italian,4.5,52.5025850310937,13.3093790195092,"52.503179,13.30795"
0,Alnatura,120.21034286757201,Organic Stores,3.0,52.50234,13.30907,"52.503179,13.30795"
0,Houria,92.87848252586437,Restaurants,1.0,52.50238,13.30755,"52.503179,13.30795"
0,,,,,,,"52.485815,13.338057"
0,,,,,,,"52.48399,13.338228"
0,,,,,,,"52.505433,13.37652"
0,Otto Suhr-Findling,35.5477032168766,Landmarks & Historical Buildings,3.0,52.5051,13.4049,"52.50531,13.405296"
0,Waldeckpark,136.82490413663731,Parks,3.0,52.5062,13.4039,"52.50531,13.405296"
0,Divan,96.89032095966793,Turkish,4.0,52.5061,13.4059,"52.50531,13.405296"
0,Cafe Royal,59.54195019871868,Bars,4.0,52.50309,13.45434,"52.50294,13.454761"
0,La Cesta,19.002545011576366,Italian,3.0,52.5028,13.4546,"52.50294,13.454761"
0,Shanghai Restaurant,30.281385344388283,Chinese,3.5,52.5139279910549,13.4708625040794,"52.514026,13.470445"
0,The golden wheel,81.45517580909879,Bars,4.5,52.5138,13.4693,"52.514026,13.470445"
0,Allee Bistro,91.07026705942543,Chinese,5.0,52.5138018,13.4717394,"52.514026,13.470445"
0,MIRAI Berlin,118.63233594162635,Pan Asian,3.5,52.5134044518116,13.4690201271456,"52.514026,13.470445"
0,Gaf Eventhouse,68.70841191839676,Gay Bars,5.0,52.5138,13.4695,"52.514026,13.470445"
0,Chè - Vietnamese Streetfood,77.1633716320536,Vietnamese,5.0,52.514608,13.471,"52.514026,13.470445"
0,Café & Bäckerei CaMelina,71.4895988079555,Cafes,5.0,52.5145554839487,13.4710442564487,"52.514026,13.470445"
0,Birgit & Bier,93.04701713416019,Dance Clubs,3.0,52.49768,13.44982,"52.497109,13.44881"
0,Anhalt,77.69448138882487,German,3.0,52.49709,13.44996,"52.497109,13.44881"
0,Oberschleuse,89.69630674078721,Landmarks & Historical Buildings,4.0,52.497872,13.44924,"52.497109,13.44881"
0,,,,,,,"52.509287,13.473256"
0,,,,,,,"52.527938,13.460601"
0,,,,,,,"52.50305,13.507992"
0,Chipps,66.14803494411551,International,4.0,52.51439,13.39755,"52.514612,13.398249"
0,Restaurant Foreign Affairs,54.7993785770379,German,4.0,52.515057,13.397901,"52.514612,13.398249"
0,Lunch Time,87.83849467485156,Italian,4.0,52.5143290783369,13.3970370442507,"52.514612,13.398249"
0,The Coffee Shop,22.16985332941466,Cafes,3.5,52.51537,13.39852,"52.514612,13.398249"
0,Pax,94.47965532616699,Coffee & Tea,5.0,52.51405,13.3971699,"52.514612,13.398249"
0,Townhouses,80.94386585050763,Landmarks & Historical Buildings,5.0,52.5139,13.398,"52.514612,13.398249"
0,Auswärtiges Amt,22.16985332941466,Canteen,3.0,52.51537,13.39852,"52.514612,13.398249"
0,Memorial to the Murdered Jews of Europe,89.22602201776996,Landmarks & Historical Buildings,4.5,52.5138909304677,13.378671211581,"52.514431,13.377696"
0,Goethe-Denkmal,113.59559580753319,Landmarks & Historical Buildings,5.0,52.513796,13.376381,"52.514431,13.377696"
0,Memorial to the Murdered Jews of Europe,96.02808851767932,Landmarks & Historical Buildings,4.5,52.5138909304677,13.378671211581,"52.513705,13.380057"
0,Alt-Berliner Wirtshaus,109.33752127544348,German,3.5,52.5144,13.3812,"52.513705,13.380057"
0,Samâdhi,129.57113156328168,Vegetarian,3.5,52.514596,13.381291,"52.513705,13.380057"
0,Curry & Burger,89.91678996285908,Street Vendors,3.0,52.5136431003178,13.3813818544149,"52.513705,13.380057"
0,Asia Bistro,55.88558280581982,Food Delivery Services,5.0,52.5142,13.3802,"52.513705,13.380057"
0,Noodle Plus,94.4893237254998,Chinese,4.5,52.5136775830357,13.3814525976777,"52.513705,13.380057"
0,Bella Italia,66.37981576160028,Fast Food,1.5,52.51424,13.38012,"52.513705,13.380057"
0,Monster Burger,47.244736247368145,Burgers,3.0,52.5138601981616,13.3794070780277,"52.513705,13.380057"
0,Pizzeria Pisa,66.37981576160028,German,2.0,52.5142403,13.3801203,"52.513705,13.380057"
0,AsiaBerlin,95.88076361059244,Thai,1.5,52.514023836993,13.3813734725118,"52.513705,13.380057"
0,Löwen Treff,66.37981576160028,German,1.0,52.51424,13.38012,"52.513705,13.380057"
0,BLOCK HOUSE Am Alexanderplatz,44.391311554711294,Steakhouses,4.0,52.520836,13.405541,"52.520477,13.405254"
0,Schlögl's,114.90411383412523,German,4.0,52.5213,13.406281,"52.520477,13.405254"
0,Palm Beach,41.87583825550085,Cocktail Bars,3.0,52.520693,13.404747,"52.520477,13.405254"
0,Dean & David,36.096446504528245,Salad,3.5,52.5207422922876,13.4055614632168,"52.520477,13.405254"
0,Kantine Deluxe,81.3242250794423,German,3.5,52.5207894223025,13.4041672199965,"52.520477,13.405254"
0,Gorilla Barbecue,56.10641130208688,Food Trucks,5.0,52.51607,13.37699,"52.520477,13.405254"
0,Kartoffelhaus Nr. 1,77.70719737502075,German,3.0,52.5210193,13.4059784,"52.520477,13.405254"
0,The Coffee Ape,56.10641130208688,Coffee & Tea,4.5,52.51607,13.37699,"52.520477,13.405254"
0,Rum Club,56.10641130208688,Cocktail Bars,4.5,,,"52.520477,13.405254"
0,Waffel oder Becher,120.28093893925177,Ice Cream & Frozen Yogurt,4.0,52.521081109949,13.4037793188488,"52.520477,13.405254"
0,Triobar,56.10641130340571,Cocktail Bars,5.0,,,"52.520477,13.405254"
0,Nordsee,23.434283846938598,Fischbroetchen,3.0,52.5204532180619,13.4049098566175,"52.520477,13.405254"
0,Wine And Coffee House,26.77953979166352,Cafes,3.0,52.52071563,13.40520057,"52.520477,13.405254"
0,Balzac Coffee,104.23295418885888,Coffee & Tea,3.0,52.5199,13.40394,"52.520477,13.405254"
0,Pizza Hof,56.10641130340571,Pizza,4.5,52.52000659999999,13.404954,"52.520477,13.405254"
0,Museum der Illusionen,114.90411383412523,Museums,5.0,52.52137,13.40651,"52.520477,13.405254"
0,Pfandflaschensammler,56.10641130340571,Local Flavor,4.0,52.51607,13.37698,"52.520477,13.405254"
0,Berlin Icebar,116.91347148983111,Pubs,4.5,52.521221,13.404033,"52.520477,13.405254"
0,Onkel Gustav,56.10641130208688,Jazz & Blues,5.0,52.5200066,13.404954,"52.520477,13.405254"
0,Alte Synagoge Berlin - Baudenkmal - Mahnmal,92.04491975769454,Landmarks & Historical Buildings,4.5,52.5213,13.4054,"52.520477,13.405254"
0,Fräulein Juli - Waffeln,56.10641130340571,Waffles,5.0,52.51605,13.37691,"52.520477,13.405254"
0,Bäcker Wiedemann,75.91532488583852,Bakeries,2.0,52.5200490229715,13.4043798099248,"52.520477,13.405254"
0,Subway,92.60906188502254,Fast Food,3.0,52.5204752509429,13.4038852527738,"52.520477,13.405254"
0,Homebase,107.10626298586554,Restaurants,5.0,52.5212,13.4063,"52.520477,13.405254"
0,Happy noodles,111.16211593360181,Chinese,2.5,52.520168,13.404108,"52.520477,13.405254"
0,Denkmal Rosenstraße,74.70812704379932,Landmarks & Historical Buildings,3.0,52.521134,13.405485,"52.520477,13.405254"
0,Subway,111.16211593360181,Sandwiches,2.5,52.52018,13.40414,"52.520477,13.405254"
0,Noodles & Grill,43.825900851954295,Pan Asian,1.0,52.5208235084699,13.4055626682699,"52.520477,13.405254"
0,Keb'up,121.4773220973637,Kebab,2.0,52.5212,13.4066,"52.520477,13.405254"
0,Schlögl's,69.93507659118202,German,4.0,52.5213,13.406281,"52.521466,13.407278"
0,Alex,90.1940767919075,Cafes,2.5,52.5210936282862,13.4084623066074,"52.521466,13.407278"
0,Kartoffelhaus Nr. 1,100.98843102640161,German,3.0,52.5210193,13.4059784,"52.521466,13.407278"
0,McDonald's,81.88464478300332,Fast Food,3.0,52.5220412889,13.4080335388,"52.521466,13.407278"
0,Museum der Illusionen,69.93507659118202,Museums,5.0,52.52137,13.40651,"52.521466,13.407278"
0,Golden Town,116.44973498310031,Chinese,4.0,52.520898,13.408724,"52.521466,13.407278"
0,Little Big City,115.51052692562344,Museums,4.0,52.520907,13.408717,"52.521466,13.407278"
0,Ristorante Palermo,93.10308267547512,Italian,4.0,52.5223,13.4074,"52.521466,13.407278"
0,La Luna,49.56938488031078,Ice Cream & Frozen Yogurt,2.0,52.5213000823641,13.4079580089843,"52.521466,13.407278"
0,Oase,48.118508714691224,Cocktail Bars,2.5,52.5218065600891,13.4077167938233,"52.521466,13.407278"
0,Homebase,72.47955881612664,Restaurants,5.0,52.5212,13.4063,"52.521466,13.407278"
0,Curry & Pizza,120.63400090080744,Fast Food,3.5,52.5223289923252,13.4083585023959,"52.521466,13.407278"
0,Keb'up,54.58126999890262,Kebab,2.0,52.5212,13.4066,"52.521466,13.407278"
0,Kopps,32.02923090668921,Vegan,4.0,52.5288315298283,13.3974338822784,"52.528601,13.39715"
0,Röststätte Berlin,49.567843764048185,Cafes,4.0,52.528924,13.397655,"52.528601,13.39715"
0,Royals & Rice,83.7293407954433,Pan Asian,4.0,52.5288899,13.39605,"52.528601,13.39715"
0,Shiloh Vegetarian Café,93.6542386556356,Vegetarian,4.0,52.5293054662524,13.3963911607862,"52.528601,13.39715"
0,Pawn Dot Com,83.71813486496794,Bars,5.0,52.528865,13.395991,"52.528601,13.39715"
0,Der verlassene Raum,67.2743313975589,Landmarks & Historical Buildings,5.0,52.5281756913316,13.3978572932518,"52.528601,13.39715"
0,Waldo,83.7293407954433,Bars,4.5,52.5288899,13.39605,"52.528601,13.39715"
0,torstrasse 166,95.491030622574,Museums,5.0,52.529,13.3959,"52.528601,13.39715"
0,ULT Ramen,101.44158110043661,Ramen,4.0,52.54999,13.36533,"52.5497,13.363968"
0,Eismanufaktur,37.936152377820626,Coffee & Tea,4.5,52.55003,13.36396,"52.5497,13.363968"
0,Zeit für Brot,61.83690067968305,Bakeries,4.5,52.52795,13.40859,"52.528209,13.409095"
0,Yam Yam,89.62927619818751,Korean,4.0,52.5275688928154,13.4082897611297,"52.528209,13.409095"
0,Kaschk,51.44153669672523,Bars,4.0,52.528252347636,13.4098520881622,"52.528209,13.409095"
0,Good Morning Vietnam,29.634829006942294,Vietnamese,3.5,52.5284,13.4094,"52.528209,13.409095"
0,Kaffee Burger,57.706374678860975,Dance Clubs,3.5,52.5287,13.40884,"52.528209,13.409095"
0,Pizza Scheune,59.76235720051169,Pizza,4.0,52.5280560147911,13.4099418885904,"52.528209,13.409095"
0,Kiez Falafel,63.79160360960901,Falafel,4.0,52.52795,13.41003,"52.528209,13.409095"
0,Club Burger,91.7278300109117,Burgers,4.5,52.52881,13.40817,"52.528209,13.409095"
0,Rose Garden,47.41899610150602,Breakfast & Brunch,3.0,52.528576,13.409452,"52.528209,13.409095"
0,What Do You Fancy Love?,37.669978929822975,Cafes,4.0,52.52831,13.40961,"52.528209,13.409095"
0,Luxa,50.65891352275095,Arabic,2.5,52.52867,13.40896,"52.528209,13.409095"
0,Bread & Coffee,94.35636636119844,Bakeries,4.0,52.529,13.4096,"52.528209,13.409095"
0,Tinman,56.50656172667088,Cafes,4.5,52.528717,13.409117,"52.528209,13.409095"
0,JABE,109.1531308777034,Japanese,4.0,52.527466,13.408032,"52.528209,13.409095"
0,El Burai,91.7278300109117,Chinese,4.0,52.52881,13.40817,"52.528209,13.409095"
0,Old CCCP Bar,57.706374678860975,Bars,2.5,52.5287,13.40884,"52.528209,13.409095"
0,Schönhauser Tor,111.95213963344587,Landmarks & Historical Buildings,5.0,52.5288229,13.4104067,"52.528209,13.409095"
0,Emi Wynehouse Pop-Up Bar,117.32066805227082,Cocktail Bars,5.0,52.52889,13.4077,"52.528209,13.409095"
0,Mit Burger,87.7804523500693,Burgers,3.0,52.52875,13.40815,"52.528209,13.409095"
0,Sächsischer Feinbäcker Heberer,123.58767493956175,Bakeries,2.0,52.52899,13.41008,"52.528209,13.409095"
0,Monsieur Vuong,35.89910216605773,Vietnamese,4.0,52.526669,13.407931,"52.526974,13.408105"
0,Yam Yam,67.31947696767814,Korean,4.0,52.5275688928154,13.4082897611297,"52.526974,13.408105"
0,Cuore Di Vetro,58.228248933301565,Ice Cream & Frozen Yogurt,4.5,52.5265439,13.408596,"52.526974,13.408105"
0,Mädchenitaliener,28.421290117989283,Italian,3.5,52.52687,13.40773,"52.526974,13.408105"
0,Quà Phê,53.714390465474,Cafes,4.5,52.5266571913848,13.4087044028137,"52.526974,13.408105"
0,Banh Mi Stable,14.808020957774826,Vietnamese,4.5,52.526946,13.408319,"52.526974,13.408105"
0,Five Elephant,40.93526804984689,Coffee & Tea,4.0,52.5267379958548,13.407640592576,"52.526974,13.408105"
0,JABE,52.581002938189236,Japanese,4.0,52.527466,13.408032,"52.526974,13.408105"
0,L. A. Poke,53.969321663083335,Hawaiian,3.5,52.526526122629,13.4077975898981,"52.526974,13.408105"
0,Tadshikische Teestube,72.30337983740137,Russian,4.0,52.52464,13.39503,"52.524302,13.395943"
0,Hummus Und Friends,75.98198189704806,Kosher,3.5,52.52467178,13.39499855,"52.524302,13.395943"
0,Supreme,44.51863740357737,Barbeque,3.5,52.524519,13.39539,"52.524302,13.395943"
0,Mr. Susan,24.2693715686562,Cocktail Bars,5.0,52.52442,13.3956412168965,"52.524302,13.395943"
0,Que Pasa,69.69695096259356,Mexican,2.5,52.52463,13.39494,"52.524302,13.395943"
0,Kin-Za,64.69148727207997,Wine Bars,4.5,52.524873445527,13.3957635238767,"52.524302,13.395943"
0,Café Mania,56.21375632978829,Cafes,4.5,52.5248,13.3958,"52.524302,13.395943"
0,Keksautomat,79.4597791432086,Bakeries,5.0,52.5249,13.3953,"52.524302,13.395943"
0,Yuna,53.31217158079678,Bars,5.0,52.524345,13.396154,"52.524302,13.395943"
0,Krausnick-Park,65.73057000714516,Parks,5.0,52.5242,13.3969,"52.524302,13.395943"
0,Keksbank,75.96729035287822,Bakeries,5.0,52.5249,13.3954,"52.524302,13.395943"
0,Oranienburger Straße,95.66183556612746,Local Flavor,3.5,52.52368,13.39973,"52.524302,13.395943"
0,Kunsthof Berlin,72.30337983740137,Landmarks & Historical Buildings,4.0,52.5246315,13.3949404,"52.524302,13.395943"
0,Ya Karim,79.03264040591954,Middle Eastern,4.5,52.5497299,13.35277,"52.549358,13.353717"
0,Safari Imbiss,92.28845945331543,African,4.5,52.54872,13.35459,"52.549358,13.353717"
0,Hofbäckerei,49.689406180463244,Bakeries,3.5,52.54939,13.35445,"52.549358,13.353717"
0,Thoben's Backwaren,91.43678504962215,Bakeries,3.0,52.5499,13.3527,"52.549358,13.353717"
0,Asia Box,81.56833835166015,Chinese,2.5,52.55001,13.3532499,"52.549358,13.353717"
0,Divan Simitevi,52.58318764131788,Cafes,4.0,52.5493,13.35449,"52.549358,13.353717"
0,Pizza La Rosa,54.820361940799536,Italian,3.5,52.549,13.35407,"52.549358,13.353717"
0,Falafel Abo Arab,136.0238543330849,Falafel,3.0,52.5484851330547,13.3551264418343,"52.549358,13.353717"
0,Köfteci Musti,97.2338692033487,Fast Food,5.0,52.5486,13.353,"52.549358,13.353717"
0,AMRIT Restaurant Mitte,63.94678235542983,Indian,3.0,52.52597,13.38958,"52.525713,13.390295"
0,QBA,27.820326978943136,Cuban,3.5,52.5258247437705,13.3899270639038,"52.525713,13.390295"
0,acht&dreissig,85.92005130254788,German,4.5,52.525488,13.39151,"52.525713,13.390295"
0,Xinh Xinh,114.24507683255108,Vietnamese,4.0,52.5263704856085,13.3889973163605,"52.525713,13.390295"
0,Ristorante Al Dente,37.23748794229704,Italian,3.5,52.52597,13.39049,"52.525713,13.390295"
0,X-Terrain,45.81197966103273,Bars,4.5,52.52563,13.391,"52.525713,13.390295"
0,PasQua,48.86599176394437,Italian,3.5,52.525968,13.3903,"52.525713,13.390295"
0,Rosmarin,113.99984620156167,Mediterranean,3.5,52.525111,13.391659,"52.525713,13.390295"
0,Silberfisch,99.39419395550033,Pubs,4.0,52.525466,13.391707,"52.525713,13.390295"
0,August II,41.440487937711154,Cocktail Bars,3.5,52.5258639,13.3908551,"52.525713,13.390295"
0,Steel Vintage Bikes Café,37.23748794229704,Pizza,4.0,52.5260419,13.3903986,"52.525713,13.390295"
0,MitArt Hotel & Café,94.41682425825134,Hotels,4.0,52.52654,13.38984,"52.525713,13.390295"
0,Back Galerie,129.0075465849559,Bakeries,3.5,52.52651,13.38878,"52.525713,13.390295"
0,Shanti Indisches Restaurant,100.80655539064787,Bars,4.0,52.52516,13.39143,"52.525713,13.390295"
0,Deutschland durch Syrische Augen,100.78124263252485,Landmarks & Historical Buildings,5.0,52.525125777564,13.3914297446609,"52.525713,13.390295"
0,Fuoco,66.68639774926326,Lounges,1.5,52.52556,13.39134,"52.525713,13.390295"
0,Freiwillige Feuerwehr Mitte,116.10872578029898,Landmarks & Historical Buildings,5.0,52.5266,13.38928,"52.525713,13.390295"
0,Kupfer Bar,100.80655539064787,Bars,4.0,52.52516,13.39143,"52.525713,13.390295"
0,Good Choice,100.80655539064787,Lounges,1.5,52.52516,13.39143,"52.525713,13.390295"
0,ifa-Galerie,114.65411496834083,Museums,4.0,52.5265,13.3892,"52.525713,13.390295"
0,Sagrantino 136,103.68047532125752,Modern European,5.0,52.5264558583356,13.3893687421706,"52.525713,13.390295"
0,I mog di,104.21511732288671,German,3.0,52.5261,13.38902,"52.525713,13.390295"
0,bistrot fox,113.39596774276758,Desserts,2.0,52.52633,13.38902,"52.525713,13.390295"
0,Federal Diet,68.37528708854106,Landmarks & Historical Buildings,4.5,52.5185658738212,13.3759576107884,"52.517951,13.375946"
0,Käfer,78.25499030035442,German,4.0,52.518619,13.37631,"52.517951,13.375946"
0,Denkmal für die im Nationalsozialismus ermordeten Sinti und Roma,71.05587464977631,Landmarks & Historical Buildings,5.0,52.517315,13.376048,"52.517951,13.375946"
0,Wurst,79.37987268944154,Curry Sausage,3.5,52.517510097479,13.376868662149,"52.517951,13.375946"
0,Denkmal zur Erinnerung an von Nazis ermordete Abgeordnete,30.665805299505198,Landmarks & Historical Buildings,5.0,52.518,13.3755,"52.517951,13.375946"
0,Bundestagskantine,80.64157298365606,Canteen,3.5,52.51856742689,13.376573870594,"52.517951,13.375946"
0,DUDU,22.07097761432815,Sushi Bars,4.0,52.52932,13.3998899,"52.529473,13.399756"
0,Mani,15.427502426292826,Mediterranean,4.5,52.52937,13.39959,"52.529473,13.399756"
0,La Pausa,64.12618270791836,Italian,4.0,52.5297406431381,13.4005957023774,"52.529473,13.399756"
0,Sucre et Sel,28.759793223792165,Bistros,4.5,52.52935,13.40013,"52.529473,13.399756"
0,Mein Haus am See,93.83966333864349,Lounges,4.0,52.5300561877761,13.4007587070716,"52.529473,13.399756"
0,Fam Dang,66.59744600637632,Food Stands,3.5,52.52976,13.40067,"52.529473,13.399756"
0,Rosenthaler Grill und Schlemmerbuffet,82.60405526840938,Turkish,3.5,52.5298604359297,13.40079790756,"52.529473,13.399756"
0,Adonis,24.50993025653971,Lebanese,4.0,52.5294,13.40015,"52.529473,13.399756"
0,Rosenburger,102.5440025312962,Burgers,3.5,52.53,13.401,"52.529473,13.399756"
0,Pizzeria La Cantina,51.68194665486868,Pizza,4.0,52.5294098097627,13.400512914746,"52.529473,13.399756"
0,Bonbon Bar,22.470196529732455,Bars,3.5,52.5296578,13.3996216,"52.529473,13.399756"
0,Sharlie Cheen,90.57490697465644,Cocktail Bars,3.5,52.53008,13.40073,"52.529473,13.399756"
0,Sportsbar Tor 133,22.470196529732455,Sports Bars,2.5,52.5296578,13.3996216,"52.529473,13.399756"
0,Bon Bon,22.470196529732455,Cocktail Bars,4.0,52.5296578,13.3996216,"52.529473,13.399756"
0,Deutsches Historisches Museum,73.63192065118214,Museums,4.5,52.5180636298599,13.3969541018524,"52.518313,13.395946"
0,Neue Wache,54.642605024196314,Landmarks & Historical Buildings,4.5,52.51785,13.39555,"52.518313,13.395946"
0,Unter den Linden,70.24926349709915,Local Flavor,4.0,52.5181519,13.3969499,"52.518313,13.395946"
0,Café im Zeughaus,77.16854073033072,Cafes,4.0,52.51809,13.397026,"52.518313,13.395946"
0,Cum Laude,97.51038416145832,Modern European,3.0,52.51899,13.39503,"52.518313,13.395946"
0,Lange Nacht der Museen,57.12778712247016,Festivals,4.0,52.5178,13.3959,"52.518313,13.395946"
0,Maxim Gorki Theater Kantine,78.80089687735489,Canteen,3.5,52.518878,13.395243,"52.518313,13.395946"
0,Potsdamer Platz,76.44017365940535,Landmarks & Historical Buildings,3.5,52.5095,13.37539,"52.509723,13.377067"
0,Amrit,91.86263743995619,Indian,3.5,52.5105490026995,13.3770421220902,"52.509723,13.377067"
0,Vapiano,71.63001010487129,Italian,3.0,52.510237,13.376429,"52.509723,13.377067"
0,Coa,81.82103654770124,Wok,3.0,52.5102560802442,13.3762336,"52.509723,13.377067"
0,CARAS,54.546270346812314,Cafes,3.5,52.5092324541425,13.3770653079346,"52.509723,13.377067"
0,Häagen Dazs,108.32372571618878,Ice Cream & Frozen Yogurt,2.5,52.5105123732771,13.3761289938484,"52.509723,13.377067"
0,Der Bäcker Feihl,76.1433649769373,Bakeries,3.0,52.5091,13.3766,"52.509723,13.377067"
0,Dean & David,95.10709430084276,Salad,3.5,52.50899,13.37713,"52.509723,13.377067"
0,Starbucks,103.564835952358,Coffee & Tea,3.0,52.5105977970368,13.3765417281927,"52.509723,13.377067"
0,Steinecke's Heidebrot Backstube,89.41365878280126,Bakeries,4.0,52.5101,13.3759,"52.509723,13.377067"
0,Potsdamer Platz,85.24668795931903,Landmarks & Historical Buildings,3.5,52.5095,13.37539,"52.509387,13.377128"
0,Vapiano,105.6929890626519,Italian,3.0,52.510237,13.376429,"52.509387,13.377128"
0,CARAS,17.70070924711876,Cafes,3.5,52.5092324541425,13.3770653079346,"52.509387,13.377128"
0,Dalí - Die Ausstellung am Potsdamer Platz,113.36741463701463,Venues & Event Spaces,3.5,52.5088745,13.3785761,"52.509387,13.377128"
0,Coa,114.0287597988706,Wok,3.0,52.5102560802442,13.3762336,"52.509387,13.377128"
0,Dean & David,57.78809723780602,Salad,3.5,52.50899,13.37713,"52.509387,13.377128"
0,Der Bäcker Feihl,47.909381907567195,Bakeries,3.0,52.5091,13.3766,"52.509387,13.377128"
0,Steinecke,67.17165812446815,Cafes,3.5,52.5087852555722,13.3772153779864,"52.509387,13.377128"
0,Steinecke's Heidebrot Backstube,114.85760181311103,Bakeries,4.0,52.5101,13.3759,"52.509387,13.377128"
0,Rixbox,123.86329715315841,Coffee & Tea,4.5,52.4785906,13.4382018,"52.479833,13.436861"
0,Meinstein,48.989904800126645,Landmarks & Historical Buildings,4.0,52.4794131927417,13.4370804908947,"52.479833,13.436861"
0,Ludwig,88.75555288338505,Music Venues,3.0,52.48015,13.43813,"52.479833,13.436861"
0,Leckerback,48.21973778670031,Cafes,2.0,52.4794,13.4369,"52.479833,13.436861"
0,Prachtwerk,25.87912246341976,Cafes,4.0,52.4790592064773,13.4384623041837,"52.479103,13.438087"
0,Rixbox,21.421720016287672,Coffee & Tea,4.5,52.4785906,13.4382018,"52.479103,13.438087"
0,Elit Simit,29.787618236114625,Cafes,4.5,52.4789,13.4378,"52.479103,13.438087"
0,Velvet,28.55149824872041,Cocktail Bars,4.0,52.47898,13.43841,"52.479103,13.438087"
0,Hackbert,114.84826759990705,Burgers,4.0,52.478340036364,13.4392300620675,"52.479103,13.438087"
0,Bottega Nr 6,106.93674121293706,Italian,4.0,52.47821,13.43876,"52.479103,13.438087"
0,Döner 44,100.45980680492485,Kebab,4.0,52.4782301746283,13.4384699910879,"52.479103,13.438087"
0,Meinstein,76.39369638371414,Landmarks & Historical Buildings,4.0,52.4794131927417,13.4370804908947,"52.479103,13.438087"
0,Leckerback,86.90657372286176,Cafes,2.0,52.4794,13.4369,"52.479103,13.438087"
0,Elit Chicken,60.567424085062704,Kebab,2.5,52.4785587145126,13.4380522623617,"52.479103,13.438087"
0,bella vita,114.84842136153897,Retirement Homes,1.0,52.47834,13.43923,"52.479103,13.438087"
0,Coco Liebe,93.92116033462023,Cafes,4.5,52.47804,13.43974,"52.478378,13.440949"
0,Café Mimosa,92.89374124482977,Cafes,5.0,52.4776,13.44041,"52.478378,13.440949"
0,Pulcinella,93.92116033462023,Italian,3.0,52.47804,13.43974,"52.478378,13.440949"
0,Knödelwirtschaft,71.49154852407486,German,4.5,52.48666,13.43945,"52.486137,13.439244"
0,eins44,91.03372790010224,German,4.5,52.4854191197522,13.4398902979357,"52.486137,13.439244"
0,W Pizza,79.33354028794803,Pizza,3.0,52.486822,13.439664,"52.486137,13.439244"
0,,,,,,,"52.480753,13.416025"
0,El Manara,23.855181788732242,Arabic,4.5,52.480400468177,13.4209663257787,"52.480471,13.421299"
0,Sushi Yana,73.84757292279356,Sushi Bars,3.5,52.48062,13.42239,"52.480471,13.421299"
0,B.horn,6.279195737157554,Cocktail Bars,4.5,52.48052,13.42144,"52.480471,13.421299"
0,Karanfil,105.04118612066291,Cafes,5.0,52.4799,13.42275,"52.480471,13.421299"
0,From Hanoi With Love,83.73810114786677,Vietnamese,4.0,52.4712710180801,13.4295192886575,"52.470518,13.429504"
0,Lauter Eis,75.33948328215591,Ice Cream & Frozen Yogurt,5.0,52.47036,13.42852,"52.470518,13.429504"
0,India Palace II,26.36622825250454,Indian,2.5,52.4706,13.42932,"52.470518,13.429504"
0,Caglayan,95.57735113241492,Barbeque,4.0,52.47132,13.42948,"52.470518,13.429504"
0,STAR-Pizza,26.36622825250454,Pizza,3.5,52.4706,13.42932,"52.470518,13.429504"
0,Melita,49.21741665864811,Kebab,3.0,52.4705,13.43023,"52.470518,13.429504"
0,Altayeb,68.6703926414755,Lebanese,5.0,52.46985,13.4297,"52.470518,13.429504"
0,Warthe Eck,43.265299648801246,Dive Bars,4.0,52.470083,13.429565,"52.470518,13.429504"
0,Merakli Köfteci,68.27621636830871,Turkish,2.5,52.47114,13.42958,"52.470518,13.429504"
0,Asia Thyna,54.26894052391391,Pan Asian,3.0,52.47018,13.43008,"52.470518,13.429504"
0,Bonjour la vie,32.06684631907094,Cafes,2.0,52.47049,13.42992,"52.470518,13.429504"
0,,,,,,,"52.478492,13.432362"
0,Taverna Olympia,25.372562719744003,Greek,4.5,52.4672521182939,13.4212988842737,"52.467457,13.421134"
0,Michelberger Restaurant,103.29352364278415,Modern European,4.0,52.504533,13.447984,"52.505241,13.448972"
0,Snap Natural Fast Food,43.624481066023066,Burgers,3.0,52.5051385534158,13.4483498225853,"52.505241,13.448972"
0,Honolulu,103.29352364278415,Bars,3.5,52.504533,13.447984,"52.505241,13.448972"
0,Starbucks,12.379277109453113,Coffee & Tea,5.0,52.5052144653345,13.449149629659,"52.505241,13.448972"
0,East Side Bakery,29.32549709531051,Cafes,3.5,52.5053181982892,13.4485577005367,"52.505241,13.448972"
0,SNAP,54.748714375508335,Fast Food,3.0,52.50507,13.44834,"52.505241,13.448972"
0,Zaddy's,98.30810135380271,Kebab,2.5,52.5056549,13.4465014,"52.505241,13.448972"
0,Chum,98.30810135380271,Sushi Bars,1.0,52.5056549,13.4465014,"52.505241,13.448972"
0,WRAPUBLIC Berlin - Friedrichshain,98.30810135380271,Fast Food,1.0,52.5056549,13.4465014,"52.505241,13.448972"
0,,,,,,,"52.473311,13.419505"
0,Körnerpark,95.02109925808242,Parks,4.5,52.47078,13.43682,"52.470944,13.43871"
